nprobe,penetration,k,hit_rate
34,0.34,4,0.9634349030470915
34,0.34,5,0.9645429362880886
34,0.34,6,0.9662049861495845
34,0.34,7,0.9667590027700831
34,0.34,8,0.968421052631579
34,0.34,9,0.968421052631579
34,0.34,10,0.9689750692520775
34,0.34,11,0.9695290858725761
34,0.34,12,0.9700831024930748
34,0.34,13,0.9706371191135734
34,0.34,14,0.9706371191135734
34,0.34,15,0.971191135734072
34,0.34,16,0.971191135734072
34,0.34,17,0.971191135734072
34,0.34,18,0.9717451523545706
34,0.34,19,0.9722991689750693
34,0.34,20,0.9728531855955679
34,0.34,21,0.9728531855955679
34,0.34,22,0.9739612188365651
34,0.34,23,0.9739612188365651
34,0.34,24,0.9739612188365651
34,0.34,25,0.9739612188365651
34,0.34,26,0.9745152354570638
34,0.34,27,0.9745152354570638
34,0.34,28,0.9750692520775623
34,0.34,29,0.9750692520775623
34,0.34,30,0.9750692520775623
34,0.34,31,0.9750692520775623
34,0.34,32,0.9750692520775623
34,0.34,33,0.9761772853185595
34,0.34,34,0.9767313019390582
34,0.34,35,0.9767313019390582
34,0.34,36,0.9767313019390582
34,0.34,37,0.9772853185595568
34,0.34,38,0.9778393351800554
34,0.34,39,0.978393351800554
34,0.34,40,0.978393351800554
34,0.34,41,0.9795013850415513
34,0.34,42,0.9795013850415513
34,0.34,43,0.9795013850415513
34,0.34,44,0.9795013850415513
34,0.34,45,0.9800554016620499
34,0.34,46,0.9806094182825484
34,0.34,47,0.9811634349030471
34,0.34,48,0.9811634349030471
34,0.34,49,0.9811634349030471
34,0.34,50,0.9817174515235457
35,0.35,1,0.9429362880886426
35,0.35,2,0.9529085872576177
35,0.35,3,0.9584487534626038
35,0.35,4,0.9628808864265928
35,0.35,5,0.9645429362880886
35,0.35,6,0.9662049861495845
35,0.35,7,0.9667590027700831
35,0.35,8,0.968421052631579
35,0.35,9,0.968421052631579
35,0.35,10,0.9689750692520775
35,0.35,11,0.9695290858725761
35,0.35,12,0.9700831024930748
35,0.35,13,0.9706371191135734
35,0.35,14,0.9706371191135734
35,0.35,15,0.971191135734072
35,0.35,16,0.971191135734072
35,0.35,17,0.971191135734072
35,0.35,18,0.9717451523545706
35,0.35,19,0.9722991689750693
35,0.35,20,0.9728531855955679
35,0.35,21,0.9728531855955679
35,0.35,22,0.9739612188365651
35,0.35,23,0.9739612188365651
35,0.35,24,0.9739612188365651
35,0.35,25,0.9739612188365651
35,0.35,26,0.9745152354570638
35,0.35,27,0.9750692520775623
35,0.35,28,0.9756232686980609
35,0.35,29,0.9756232686980609
35,0.35,30,0.9756232686980609
35,0.35,31,0.9756232686980609
35,0.35,32,0.9756232686980609
35,0.35,33,0.9767313019390582
35,0.35,34,0.9772853185595568
35,0.35,35,0.9772853185595568
35,0.35,36,0.9772853185595568
35,0.35,37,0.9772853185595568
35,0.35,38,0.978393351800554
35,0.35,39,0.9789473684210527
35,0.35,40,0.9789473684210527
35,0.35,41,0.9800554016620499
35,0.35,42,0.9800554016620499
35,0.35,43,0.9800554016620499
35,0.35,44,0.9800554016620499
35,0.35,45,0.9806094182825484
35,0.35,46,0.9811634349030471
35,0.35,47,0.9811634349030471
35,0.35,48,0.9817174515235457
35,0.35,49,0.9817174515235457
35,0.35,50,0.9822714681440443
36,0.36,1,0.9429362880886426
36,0.36,2,0.9529085872576177
36,0.36,3,0.9584487534626038
36,0.36,4,0.9628808864265928
36,0.36,5,0.9645429362880886
36,0.36,6,0.9662049861495845
36,0.36,7,0.9667590027700831
36,0.36,8,0.968421052631579
36,0.36,9,0.968421052631579
36,0.36,10,0.9689750692520775
36,0.36,11,0.9695290858725761
36,0.36,12,0.9700831024930748
36,0.36,13,0.9706371191135734
36,0.36,14,0.9706371191135734
36,0.36,15,0.971191135734072
36,0.36,16,0.971191135734072
36,0.36,17,0.971191135734072
36,0.36,18,0.9717451523545706
36,0.36,19,0.9722991689750693
36,0.36,20,0.9728531855955679
36,0.36,21,0.9728531855955679
36,0.36,22,0.9739612188365651
36,0.36,23,0.9739612188365651
36,0.36,24,0.9739612188365651
36,0.36,25,0.9739612188365651
36,0.36,26,0.9745152354570638
36,0.36,27,0.9750692520775623
36,0.36,28,0.9756232686980609
36,0.36,29,0.9756232686980609
36,0.36,30,0.9756232686980609
36,0.36,31,0.9756232686980609
36,0.36,32,0.9756232686980609
36,0.36,33,0.9767313019390582
36,0.36,34,0.9772853185595568
36,0.36,35,0.9772853185595568
36,0.36,36,0.9772853185595568
36,0.36,37,0.9772853185595568
36,0.36,38,0.978393351800554
36,0.36,39,0.978393351800554
36,0.36,40,0.9789473684210527
36,0.36,41,0.9795013850415513
36,0.36,42,0.9800554016620499
36,0.36,43,0.9800554016620499
36,0.36,44,0.9800554016620499
36,0.36,45,0.9806094182825484
36,0.36,46,0.9811634349030471
36,0.36,47,0.9811634349030471
36,0.36,48,0.9817174515235457
36,0.36,49,0.9817174515235457
36,0.36,50,0.9822714681440443
37,0.37,1,0.9429362880886426
37,0.37,2,0.9529085872576177
37,0.37,3,0.9584487534626038
37,0.37,4,0.9628808864265928
37,0.37,5,0.9645429362880886
37,0.37,6,0.9662049861495845
37,0.37,7,0.9667590027700831
37,0.37,8,0.968421052631579
37,0.37,9,0.968421052631579
37,0.37,10,0.9689750692520775
37,0.37,11,0.9695290858725761
37,0.37,12,0.9700831024930748
37,0.37,13,0.9706371191135734
37,0.37,14,0.9706371191135734
37,0.37,15,0.971191135734072
37,0.37,16,0.971191135734072
37,0.37,17,0.971191135734072
37,0.37,18,0.9717451523545706
37,0.37,19,0.9722991689750693
37,0.37,20,0.9728531855955679
37,0.37,21,0.9728531855955679
37,0.37,22,0.9739612188365651
37,0.37,23,0.9739612188365651
37,0.37,24,0.9739612188365651
37,0.37,25,0.9739612188365651
37,0.37,26,0.9745152354570638
37,0.37,27,0.9750692520775623
37,0.37,28,0.9750692520775623
37,0.37,29,0.9756232686980609
37,0.37,30,0.9756232686980609
37,0.37,31,0.9756232686980609
37,0.37,32,0.9756232686980609
37,0.37,33,0.9767313019390582
37,0.37,34,0.9772853185595568
37,0.37,35,0.9772853185595568
37,0.37,36,0.9772853185595568
37,0.37,37,0.9772853185595568
37,0.37,38,0.978393351800554
37,0.37,39,0.978393351800554
37,0.37,40,0.9789473684210527
37,0.37,41,0.9795013850415513
37,0.37,42,0.9800554016620499
37,0.37,43,0.9800554016620499
37,0.37,44,0.9806094182825484
37,0.37,45,0.9811634349030471
37,0.37,46,0.9817174515235457
37,0.37,47,0.9817174515235457
37,0.37,48,0.9822714681440443
37,0.37,49,0.9822714681440443
37,0.37,50,0.9828254847645429
38,0.38,1,0.9429362880886426
38,0.38,2,0.9529085872576177
38,0.38,3,0.9584487534626038
38,0.38,4,0.9628808864265928
38,0.38,5,0.9645429362880886
38,0.38,6,0.9662049861495845
38,0.38,7,0.9667590027700831
38,0.38,8,0.968421052631579
38,0.38,9,0.968421052631579
38,0.38,10,0.9689750692520775
38,0.38,11,0.9695290858725761
38,0.38,12,0.9700831024930748
38,0.38,13,0.9706371191135734
38,0.38,14,0.9706371191135734
38,0.38,15,0.971191135734072
38,0.38,16,0.971191135734072
38,0.38,17,0.971191135734072
38,0.38,18,0.9717451523545706
38,0.38,19,0.9722991689750693
38,0.38,20,0.9728531855955679
38,0.38,21,0.9728531855955679
38,0.38,22,0.9739612188365651
38,0.38,23,0.9739612188365651
38,0.38,24,0.9739612188365651
38,0.38,25,0.9739612188365651
38,0.38,26,0.9745152354570638
38,0.38,27,0.9750692520775623
38,0.38,28,0.9750692520775623
38,0.38,29,0.9756232686980609
38,0.38,30,0.9756232686980609
38,0.38,31,0.9756232686980609
38,0.38,32,0.9756232686980609
38,0.38,33,0.9767313019390582
38,0.38,34,0.9772853185595568
38,0.38,35,0.9772853185595568
38,0.38,36,0.9772853185595568
38,0.38,37,0.9772853185595568
38,0.38,38,0.978393351800554
38,0.38,39,0.978393351800554
38,0.38,40,0.9789473684210527
38,0.38,41,0.9789473684210527
38,0.38,42,0.9800554016620499
38,0.38,43,0.9800554016620499
38,0.38,44,0.9800554016620499
38,0.38,45,0.9811634349030471
38,0.38,46,0.9817174515235457
38,0.38,47,0.9817174515235457
38,0.38,48,0.9822714681440443
38,0.38,49,0.9822714681440443
38,0.38,50,0.9828254847645429
39,0.39,1,0.9429362880886426
39,0.39,2,0.9529085872576177
39,0.39,3,0.9584487534626038
39,0.39,4,0.9628808864265928
39,0.39,5,0.9645429362880886
39,0.39,6,0.9662049861495845
39,0.39,7,0.9667590027700831
39,0.39,8,0.968421052631579
39,0.39,9,0.968421052631579
39,0.39,10,0.9689750692520775
39,0.39,11,0.9695290858725761
39,0.39,12,0.9700831024930748
39,0.39,13,0.9706371191135734
39,0.39,14,0.9706371191135734
39,0.39,15,0.971191135734072
39,0.39,16,0.971191135734072
39,0.39,17,0.971191135734072
39,0.39,18,0.9717451523545706
39,0.39,19,0.9722991689750693
39,0.39,20,0.9728531855955679
39,0.39,21,0.9728531855955679
39,0.39,22,0.9739612188365651
39,0.39,23,0.9739612188365651
39,0.39,24,0.9739612188365651
39,0.39,25,0.9739612188365651
39,0.39,26,0.9745152354570638
39,0.39,27,0.9750692520775623
39,0.39,28,0.9750692520775623
39,0.39,29,0.9756232686980609
39,0.39,30,0.9756232686980609
39,0.39,31,0.9756232686980609
39,0.39,32,0.9756232686980609
39,0.39,33,0.9767313019390582
39,0.39,34,0.9772853185595568
39,0.39,35,0.9772853185595568
39,0.39,36,0.9772853185595568
39,0.39,37,0.9772853185595568
39,0.39,38,0.978393351800554
39,0.39,39,0.978393351800554
39,0.39,40,0.9789473684210527
39,0.39,41,0.9789473684210527
39,0.39,42,0.9800554016620499
39,0.39,43,0.9800554016620499
39,0.39,44,0.9800554016620499
39,0.39,45,0.9811634349030471
39,0.39,46,0.9817174515235457
39,0.39,47,0.9817174515235457
39,0.39,48,0.9817174515235457
39,0.39,49,0.9822714681440443
39,0.39,50,0.9828254847645429
40,0.4,1,0.9429362880886426
40,0.4,2,0.9529085872576177
40,0.4,3,0.9584487534626038
40,0.4,4,0.9628808864265928
40,0.4,5,0.9645429362880886
40,0.4,6,0.9662049861495845
40,0.4,7,0.9667590027700831
40,0.4,8,0.968421052631579
40,0.4,9,0.968421052631579
40,0.4,10,0.968421052631579
40,0.4,11,0.9695290858725761
40,0.4,12,0.9700831024930748
40,0.4,13,0.9706371191135734
40,0.4,14,0.9706371191135734
40,0.4,15,0.971191135734072
40,0.4,16,0.971191135734072
40,0.4,17,0.971191135734072
40,0.4,18,0.9717451523545706
40,0.4,19,0.9722991689750693
40,0.4,20,0.9728531855955679
40,0.4,21,0.9728531855955679
40,0.4,22,0.9739612188365651
40,0.4,23,0.9739612188365651
40,0.4,24,0.9739612188365651
40,0.4,25,0.9739612188365651
40,0.4,26,0.9745152354570638
40,0.4,27,0.9750692520775623
40,0.4,28,0.9750692520775623
40,0.4,29,0.9756232686980609
40,0.4,30,0.9756232686980609
40,0.4,31,0.9756232686980609
40,0.4,32,0.9756232686980609
40,0.4,33,0.9767313019390582
40,0.4,34,0.9772853185595568
40,0.4,35,0.9772853185595568
40,0.4,36,0.9772853185595568
40,0.4,37,0.9772853185595568
40,0.4,38,0.978393351800554
40,0.4,39,0.978393351800554
40,0.4,40,0.978393351800554
40,0.4,41,0.9789473684210527
40,0.4,42,0.9800554016620499
40,0.4,43,0.9800554016620499
40,0.4,44,0.9800554016620499
40,0.4,45,0.9806094182825484
40,0.4,46,0.9817174515235457
40,0.4,47,0.9817174515235457
40,0.4,48,0.9817174515235457
40,0.4,49,0.9822714681440443
40,0.4,50,0.9828254847645429
41,0.41,1,0.9429362880886426
41,0.41,2,0.9529085872576177
41,0.41,3,0.9584487534626038
41,0.41,4,0.9628808864265928
41,0.41,5,0.9645429362880886
41,0.41,6,0.9662049861495845
41,0.41,7,0.9667590027700831
41,0.41,8,0.968421052631579
41,0.41,9,0.968421052631579
41,0.41,10,0.968421052631579
41,0.41,11,0.9695290858725761
41,0.41,12,0.9700831024930748
41,0.41,13,0.9706371191135734
41,0.41,14,0.9706371191135734
41,0.41,15,0.971191135734072
41,0.41,16,0.971191135734072
41,0.41,17,0.971191135734072
41,0.41,18,0.9717451523545706
41,0.41,19,0.9722991689750693
41,0.41,20,0.9728531855955679
41,0.41,21,0.9728531855955679
41,0.41,22,0.9739612188365651
41,0.41,23,0.9739612188365651
41,0.41,24,0.9739612188365651
41,0.41,25,0.9739612188365651
41,0.41,26,0.9745152354570638
41,0.41,27,0.9745152354570638
41,0.41,28,0.9750692520775623
41,0.41,29,0.9756232686980609
41,0.41,30,0.9756232686980609
41,0.41,31,0.9756232686980609
41,0.41,32,0.9756232686980609
41,0.41,33,0.9767313019390582
41,0.41,34,0.9772853185595568
41,0.41,35,0.9772853185595568
41,0.41,36,0.9772853185595568
41,0.41,37,0.9772853185595568
41,0.41,38,0.978393351800554
41,0.41,39,0.978393351800554
41,0.41,40,0.978393351800554
41,0.41,41,0.9789473684210527
41,0.41,42,0.9800554016620499
41,0.41,43,0.9800554016620499
41,0.41,44,0.9800554016620499
41,0.41,45,0.9806094182825484
41,0.41,46,0.9817174515235457
41,0.41,47,0.9817174515235457
41,0.41,48,0.9817174515235457
41,0.41,49,0.9822714681440443
41,0.41,50,0.9828254847645429
42,0.42,1,0.9429362880886426
42,0.42,2,0.9529085872576177
42,0.42,3,0.9584487534626038
42,0.42,4,0.9628808864265928
42,0.42,5,0.9645429362880886
42,0.42,6,0.9662049861495845
42,0.42,7,0.9667590027700831
42,0.42,8,0.968421052631579
42,0.42,9,0.968421052631579
42,0.42,10,0.968421052631579
42,0.42,11,0.9695290858725761
42,0.42,12,0.9700831024930748
42,0.42,13,0.9706371191135734
42,0.42,14,0.9706371191135734
42,0.42,15,0.971191135734072
42,0.42,16,0.971191135734072
42,0.42,17,0.971191135734072
42,0.42,18,0.9717451523545706
42,0.42,19,0.9722991689750693
42,0.42,20,0.9728531855955679
42,0.42,21,0.9728531855955679
42,0.42,22,0.9739612188365651
42,0.42,23,0.9739612188365651
42,0.42,24,0.9739612188365651
42,0.42,25,0.9739612188365651
42,0.42,26,0.9745152354570638
42,0.42,27,0.9745152354570638
42,0.42,28,0.9750692520775623
42,0.42,29,0.9756232686980609
42,0.42,30,0.9756232686980609
42,0.42,31,0.9756232686980609
42,0.42,32,0.9756232686980609
42,0.42,33,0.9767313019390582
42,0.42,34,0.9772853185595568
42,0.42,35,0.9772853185595568
42,0.42,36,0.9772853185595568
42,0.42,37,0.9772853185595568
42,0.42,38,0.978393351800554
42,0.42,39,0.978393351800554
42,0.42,40,0.978393351800554
42,0.42,41,0.9789473684210527
42,0.42,42,0.9800554016620499
42,0.42,43,0.9800554016620499
42,0.42,44,0.9800554016620499
42,0.42,45,0.9806094182825484
42,0.42,46,0.9817174515235457
42,0.42,47,0.9817174515235457
42,0.42,48,0.9817174515235457
42,0.42,49,0.9822714681440443
42,0.42,50,0.9828254847645429
43,0.43,1,0.9429362880886426
43,0.43,2,0.9529085872576177
43,0.43,3,0.9584487534626038
43,0.43,4,0.9628808864265928
43,0.43,5,0.9645429362880886
43,0.43,6,0.9662049861495845
43,0.43,7,0.9667590027700831
43,0.43,8,0.968421052631579
43,0.43,9,0.968421052631579
43,0.43,10,0.968421052631579
43,0.43,11,0.9695290858725761
43,0.43,12,0.9700831024930748
43,0.43,13,0.9706371191135734
43,0.43,14,0.9706371191135734
43,0.43,15,0.971191135734072
43,0.43,16,0.971191135734072
43,0.43,17,0.971191135734072
43,0.43,18,0.9717451523545706
43,0.43,19,0.9722991689750693
43,0.43,20,0.9728531855955679
43,0.43,21,0.9728531855955679
43,0.43,22,0.9739612188365651
43,0.43,23,0.9739612188365651
43,0.43,24,0.9739612188365651
43,0.43,25,0.9739612188365651
43,0.43,26,0.9745152354570638
43,0.43,27,0.9745152354570638
43,0.43,28,0.9750692520775623
43,0.43,29,0.9756232686980609
43,0.43,30,0.9756232686980609
43,0.43,31,0.9756232686980609
43,0.43,32,0.9756232686980609
43,0.43,33,0.9767313019390582
43,0.43,34,0.9772853185595568
43,0.43,35,0.9772853185595568
43,0.43,36,0.9772853185595568
43,0.43,37,0.9772853185595568
43,0.43,38,0.978393351800554
43,0.43,39,0.978393351800554
43,0.43,40,0.978393351800554
43,0.43,41,0.9789473684210527
43,0.43,42,0.9800554016620499
43,0.43,43,0.9800554016620499
43,0.43,44,0.9800554016620499
43,0.43,45,0.9806094182825484
43,0.43,46,0.9817174515235457
43,0.43,47,0.9817174515235457
43,0.43,48,0.9817174515235457
43,0.43,49,0.9822714681440443
43,0.43,50,0.9828254847645429
44,0.44,1,0.9429362880886426
44,0.44,2,0.9529085872576177
44,0.44,3,0.9584487534626038
44,0.44,4,0.9628808864265928
44,0.44,5,0.9645429362880886
44,0.44,6,0.9662049861495845
44,0.44,7,0.9667590027700831
44,0.44,8,0.968421052631579
44,0.44,9,0.968421052631579
44,0.44,10,0.968421052631579
44,0.44,11,0.9695290858725761
44,0.44,12,0.9700831024930748
44,0.44,13,0.9706371191135734
44,0.44,14,0.9706371191135734
44,0.44,15,0.971191135734072
44,0.44,16,0.971191135734072
44,0.44,17,0.971191135734072
44,0.44,18,0.9717451523545706
44,0.44,19,0.9722991689750693
44,0.44,20,0.9728531855955679
44,0.44,21,0.9728531855955679
44,0.44,22,0.9739612188365651
44,0.44,23,0.9739612188365651
44,0.44,24,0.9739612188365651
44,0.44,25,0.9739612188365651
44,0.44,26,0.9745152354570638
44,0.44,27,0.9745152354570638
44,0.44,28,0.9745152354570638
44,0.44,29,0.9756232686980609
44,0.44,30,0.9756232686980609
44,0.44,31,0.9756232686980609
44,0.44,32,0.9756232686980609
44,0.44,33,0.9767313019390582
44,0.44,34,0.9772853185595568
44,0.44,35,0.9772853185595568
44,0.44,36,0.9772853185595568
44,0.44,37,0.9772853185595568
44,0.44,38,0.978393351800554
44,0.44,39,0.978393351800554
44,0.44,40,0.978393351800554
44,0.44,41,0.9789473684210527
44,0.44,42,0.9800554016620499
44,0.44,43,0.9800554016620499
44,0.44,44,0.9800554016620499
44,0.44,45,0.9806094182825484
44,0.44,46,0.9817174515235457
44,0.44,47,0.9817174515235457
44,0.44,48,0.9817174515235457
44,0.44,49,0.9822714681440443
44,0.44,50,0.9828254847645429
45,0.45,1,0.9429362880886426
45,0.45,2,0.9529085872576177
45,0.45,3,0.9584487534626038
45,0.45,4,0.9628808864265928
45,0.45,5,0.9645429362880886
45,0.45,6,0.9662049861495845
45,0.45,7,0.9667590027700831
45,0.45,8,0.968421052631579
45,0.45,9,0.968421052631579
45,0.45,10,0.968421052631579
45,0.45,11,0.9695290858725761
45,0.45,12,0.9700831024930748
45,0.45,13,0.9706371191135734
45,0.45,14,0.9706371191135734
45,0.45,15,0.971191135734072
45,0.45,16,0.971191135734072
45,0.45,17,0.971191135734072
45,0.45,18,0.9717451523545706
45,0.45,19,0.9722991689750693
45,0.45,20,0.9728531855955679
45,0.45,21,0.9728531855955679
45,0.45,22,0.9739612188365651
45,0.45,23,0.9739612188365651
45,0.45,24,0.9739612188365651
45,0.45,25,0.9739612188365651
45,0.45,26,0.9745152354570638
45,0.45,27,0.9745152354570638
45,0.45,28,0.9745152354570638
45,0.45,29,0.9756232686980609
45,0.45,30,0.9756232686980609
45,0.45,31,0.9756232686980609
45,0.45,32,0.9756232686980609
45,0.45,33,0.9767313019390582
45,0.45,34,0.9772853185595568
45,0.45,35,0.9772853185595568
45,0.45,36,0.9772853185595568
45,0.45,37,0.9772853185595568
45,0.45,38,0.978393351800554
45,0.45,39,0.978393351800554
45,0.45,40,0.978393351800554
45,0.45,41,0.9789473684210527
45,0.45,42,0.9800554016620499
45,0.45,43,0.9800554016620499
45,0.45,44,0.9800554016620499
45,0.45,45,0.9806094182825484
45,0.45,46,0.9817174515235457
45,0.45,47,0.9817174515235457
45,0.45,48,0.9817174515235457
45,0.45,49,0.9822714681440443
45,0.45,50,0.9828254847645429
46,0.46,1,0.9429362880886426
46,0.46,2,0.9529085872576177
46,0.46,3,0.9584487534626038
46,0.46,4,0.9628808864265928
46,0.46,5,0.9645429362880886
46,0.46,6,0.9662049861495845
46,0.46,7,0.9667590027700831
46,0.46,8,0.968421052631579
46,0.46,9,0.968421052631579
46,0.46,10,0.968421052631579
46,0.46,11,0.9695290858725761
46,0.46,12,0.9700831024930748
46,0.46,13,0.9706371191135734
46,0.46,14,0.9706371191135734
46,0.46,15,0.971191135734072
46,0.46,16,0.971191135734072
46,0.46,17,0.971191135734072
46,0.46,18,0.9717451523545706
46,0.46,19,0.9722991689750693
46,0.46,20,0.9728531855955679
46,0.46,21,0.9728531855955679
46,0.46,22,0.9739612188365651
46,0.46,23,0.9739612188365651
46,0.46,24,0.9739612188365651
46,0.46,25,0.9739612188365651
46,0.46,26,0.9745152354570638
46,0.46,27,0.9745152354570638
46,0.46,28,0.9745152354570638
46,0.46,29,0.9756232686980609
46,0.46,30,0.9756232686980609
46,0.46,31,0.9756232686980609
46,0.46,32,0.9756232686980609
46,0.46,33,0.9767313019390582
46,0.46,34,0.9772853185595568
46,0.46,35,0.9772853185595568
46,0.46,36,0.9772853185595568
46,0.46,37,0.9772853185595568
46,0.46,38,0.978393351800554
46,0.46,39,0.978393351800554
46,0.46,40,0.978393351800554
46,0.46,41,0.9789473684210527
46,0.46,42,0.9800554016620499
46,0.46,43,0.9800554016620499
46,0.46,44,0.9800554016620499
46,0.46,45,0.9806094182825484
46,0.46,46,0.9817174515235457
46,0.46,47,0.9817174515235457
46,0.46,48,0.9817174515235457
46,0.46,49,0.9822714681440443
46,0.46,50,0.9828254847645429
47,0.47,1,0.9429362880886426
47,0.47,2,0.9529085872576177
47,0.47,3,0.9584487534626038
47,0.47,4,0.9628808864265928
47,0.47,5,0.9645429362880886
47,0.47,6,0.9662049861495845
47,0.47,7,0.9667590027700831
47,0.47,8,0.968421052631579
47,0.47,9,0.968421052631579
47,0.47,10,0.968421052631579
47,0.47,11,0.9695290858725761
47,0.47,12,0.9700831024930748
47,0.47,13,0.9706371191135734
47,0.47,14,0.9706371191135734
47,0.47,15,0.971191135734072
47,0.47,16,0.971191135734072
47,0.47,17,0.971191135734072
47,0.47,18,0.9717451523545706
47,0.47,19,0.9722991689750693
47,0.47,20,0.9728531855955679
47,0.47,21,0.9728531855955679
47,0.47,22,0.9739612188365651
47,0.47,23,0.9739612188365651
47,0.47,24,0.9739612188365651
47,0.47,25,0.9739612188365651
47,0.47,26,0.9745152354570638
47,0.47,27,0.9745152354570638
47,0.47,28,0.9745152354570638
47,0.47,29,0.9756232686980609
47,0.47,30,0.9756232686980609
47,0.47,31,0.9756232686980609
47,0.47,32,0.9756232686980609
47,0.47,33,0.9767313019390582
47,0.47,34,0.9772853185595568
47,0.47,35,0.9772853185595568
47,0.47,36,0.9772853185595568
47,0.47,37,0.9772853185595568
47,0.47,38,0.978393351800554
47,0.47,39,0.978393351800554
47,0.47,40,0.978393351800554
47,0.47,41,0.9789473684210527
47,0.47,42,0.9800554016620499
47,0.47,43,0.9800554016620499
47,0.47,44,0.9800554016620499
47,0.47,45,0.9806094182825484
47,0.47,46,0.9817174515235457
47,0.47,47,0.9817174515235457
47,0.47,48,0.9817174515235457
47,0.47,49,0.9822714681440443
47,0.47,50,0.9828254847645429
48,0.48,1,0.9429362880886426
48,0.48,2,0.9529085872576177
48,0.48,3,0.9584487534626038
48,0.48,4,0.9628808864265928
48,0.48,5,0.9645429362880886
48,0.48,6,0.9662049861495845
48,0.48,7,0.9667590027700831
48,0.48,8,0.968421052631579
48,0.48,9,0.968421052631579
48,0.48,10,0.968421052631579
48,0.48,11,0.9695290858725761
48,0.48,12,0.9700831024930748
48,0.48,13,0.9706371191135734
48,0.48,14,0.9706371191135734
48,0.48,15,0.971191135734072
48,0.48,16,0.971191135734072
48,0.48,17,0.971191135734072
48,0.48,18,0.9717451523545706
48,0.48,19,0.9722991689750693
48,0.48,20,0.9728531855955679
48,0.48,21,0.9728531855955679
48,0.48,22,0.9739612188365651
48,0.48,23,0.9739612188365651
48,0.48,24,0.9739612188365651
48,0.48,25,0.9739612188365651
48,0.48,26,0.9745152354570638
48,0.48,27,0.9745152354570638
48,0.48,28,0.9745152354570638
48,0.48,29,0.9756232686980609
48,0.48,30,0.9756232686980609
48,0.48,31,0.9756232686980609
48,0.48,32,0.9756232686980609
48,0.48,33,0.9767313019390582
48,0.48,34,0.9772853185595568
48,0.48,35,0.9772853185595568
48,0.48,36,0.9772853185595568
48,0.48,37,0.9772853185595568
48,0.48,38,0.978393351800554
48,0.48,39,0.978393351800554
48,0.48,40,0.978393351800554
48,0.48,41,0.9789473684210527
48,0.48,42,0.9800554016620499
48,0.48,43,0.9800554016620499
48,0.48,44,0.9800554016620499
48,0.48,45,0.9806094182825484
48,0.48,46,0.9817174515235457
48,0.48,47,0.9817174515235457
48,0.48,48,0.9817174515235457
48,0.48,49,0.9822714681440443
48,0.48,50,0.9828254847645429
49,0.49,1,0.9429362880886426
49,0.49,2,0.9529085872576177
49,0.49,3,0.9584487534626038
49,0.49,4,0.9628808864265928
49,0.49,5,0.9645429362880886
49,0.49,6,0.9662049861495845
49,0.49,7,0.9667590027700831
49,0.49,8,0.968421052631579
49,0.49,9,0.968421052631579
49,0.49,10,0.968421052631579
49,0.49,11,0.9695290858725761
49,0.49,12,0.9700831024930748
49,0.49,13,0.9706371191135734
49,0.49,14,0.9706371191135734
49,0.49,15,0.971191135734072
49,0.49,16,0.971191135734072
49,0.49,17,0.971191135734072
49,0.49,18,0.9717451523545706
49,0.49,19,0.9722991689750693
49,0.49,20,0.9728531855955679
49,0.49,21,0.9728531855955679
49,0.49,22,0.9739612188365651
49,0.49,23,0.9739612188365651
49,0.49,24,0.9739612188365651
49,0.49,25,0.9739612188365651
49,0.49,26,0.9745152354570638
49,0.49,27,0.9745152354570638
49,0.49,28,0.9745152354570638
49,0.49,29,0.9756232686980609
49,0.49,30,0.9756232686980609
49,0.49,31,0.9756232686980609
49,0.49,32,0.9756232686980609
49,0.49,33,0.9767313019390582
49,0.49,34,0.9772853185595568
49,0.49,35,0.9772853185595568
49,0.49,36,0.9772853185595568
49,0.49,37,0.9772853185595568
49,0.49,38,0.978393351800554
49,0.49,39,0.978393351800554
49,0.49,40,0.978393351800554
49,0.49,41,0.9789473684210527
49,0.49,42,0.9800554016620499
49,0.49,43,0.9800554016620499
49,0.49,44,0.9800554016620499
49,0.49,45,0.9806094182825484
49,0.49,46,0.9817174515235457
49,0.49,47,0.9817174515235457
49,0.49,48,0.9817174515235457
49,0.49,49,0.9822714681440443
49,0.49,50,0.9828254847645429
50,0.5,1,0.9429362880886426
50,0.5,2,0.9529085872576177
50,0.5,3,0.9584487534626038
50,0.5,4,0.9628808864265928
50,0.5,5,0.9645429362880886
50,0.5,6,0.9662049861495845
50,0.5,7,0.9667590027700831
50,0.5,8,0.968421052631579
50,0.5,9,0.968421052631579
50,0.5,10,0.968421052631579
50,0.5,11,0.9695290858725761
50,0.5,12,0.9700831024930748
50,0.5,13,0.9706371191135734
50,0.5,14,0.9706371191135734
50,0.5,15,0.971191135734072
50,0.5,16,0.971191135734072
50,0.5,17,0.971191135734072
50,0.5,18,0.9717451523545706
50,0.5,19,0.9722991689750693
50,0.5,20,0.9728531855955679
50,0.5,21,0.9728531855955679
50,0.5,22,0.9739612188365651
50,0.5,23,0.9739612188365651
50,0.5,24,0.9739612188365651
50,0.5,25,0.9739612188365651
50,0.5,26,0.9745152354570638
50,0.5,27,0.9745152354570638
50,0.5,28,0.9745152354570638
50,0.5,29,0.9756232686980609
50,0.5,30,0.9756232686980609
50,0.5,31,0.9756232686980609
50,0.5,32,0.9756232686980609
50,0.5,33,0.9767313019390582
