date,time,e,M,efc,efs,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-17,12:00:44,1,48,600,1000,0.0056,0.3600,0.0936,225
2026-03-17,12:00:44,1,32,100,400,0.0035,0.3600,0.1616,225
2026-03-17,12:00:44,1,32,500,800,0.0056,0.3600,0.2745,225
2026-03-17,12:00:44,1,32,200,200,0.0036,0.3600,0.1436,225
2026-03-17,12:00:44,1,32,900,400,0.0036,0.3600,0.1470,225
2026-03-17,12:00:44,1,48,700,900,0.0032,0.3600,0.1550,225
2026-03-17,12:00:44,1,48,100,800,0.0030,0.3600,0.1528,225
2026-03-17,12:00:44,1,48,500,100,0.0053,0.3600,0.2503,225
2026-03-17,12:00:44,1,16,700,1000,0.0031,0.3600,0.1031,225
2026-03-17,12:00:44,1,16,1000,600,0.0033,0.3600,0.1617,225
2026-03-17,12:00:44,1,16,800,300,0.0036,0.3600,0.1641,225
2026-03-17,12:00:44,1,48,300,400,0.0056,0.3600,0.2498,225
2026-03-17,12:00:44,1,48,200,100,0.0054,0.3600,0.2506,225
2026-03-17,12:00:44,1,32,600,1000,0.0057,0.3600,0.2717,225
2026-03-17,12:00:44,1,32,700,600,0.0058,0.3600,0.2651,225
2026-03-17,12:00:44,1,16,100,300,0.0037,0.3600,0.1630,225
2026-03-17,12:00:44,1,32,100,500,0.0035,0.3600,0.1626,225
2026-03-17,12:00:44,1,48,400,600,0.0053,0.3600,0.2391,225
2026-03-17,12:00:44,1,16,200,100,0.0057,0.3600,0.2684,225
2026-03-17,12:00:44,1,32,400,100,0.0059,0.3600,0.2593,225
2026-03-17,12:00:44,1,16,300,100,0.0061,0.3600,0.2746,225
2026-03-17,12:00:44,1,32,800,500,0.0057,0.3600,0.2740,225
2026-03-17,12:00:44,1,48,900,400,0.0055,0.3600,0.2527,225
2026-03-17,12:00:44,1,32,200,300,0.0036,0.3600,0.1454,225
2026-03-17,12:00:44,1,32,900,500,0.0036,0.3600,0.1479,225
2026-03-17,12:00:44,1,48,100,900,0.0030,0.3600,0.1520,225
2026-03-17,12:00:44,1,48,700,1000,0.0032,0.3600,0.1557,225
2026-03-17,12:00:44,1,16,600,100,0.0059,0.3600,0.2760,225
2026-03-17,12:00:44,1,16,1000,700,0.0033,0.3600,0.1619,225
2026-03-17,12:00:44,1,16,800,400,0.0036,0.3600,0.1637,225
2026-03-17,12:00:44,1,32,500,900,0.0056,0.3600,0.2699,225
2026-03-17,12:00:44,1,32,1000,100,0.0063,0.3600,0.2717,225
2026-03-17,12:00:44,1,16,100,400,0.0037,0.3600,0.1591,225
2026-03-17,12:00:44,1,32,100,600,0.0035,0.3600,0.1575,225
2026-03-17,12:00:44,1,48,500,200,0.0053,0.3600,0.2501,225
2026-03-17,12:00:44,1,48,300,500,0.0056,0.3600,0.2396,225
