date,time,num_index_per_subject,M,ef_construction,ef_search,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-16,20:26:19,5,16,100,300,0.3187,0.88,2.0355,250
2026-03-16,20:26:19,3,64,600,500,0.2490,0.7057142857142857,1.8980,350
2026-03-16,20:26:19,5,16,200,100,0.8182,0.88,3.0032,250
2026-03-16,20:26:19,3,64,1000,300,0.1958,0.7057142857142857,1.9408,350
2026-03-16,20:26:19,3,64,300,900,0.0908,0.7057142857142857,1.9455,350
2026-03-16,20:26:19,5,16,800,100,0.4989,0.88,1.9617,250
2026-03-16,20:26:19,5,16,400,200,0.3350,0.88,3.2333,250
2026-03-16,20:26:19,5,16,700,200,0.4491,0.88,1.7071,250
2026-03-16,20:26:19,3,64,500,600,0.2723,0.7057142857142857,2.0370,350
2026-03-16,20:26:19,5,32,200,100,0.3158,0.88,1.0735,250
2026-03-16,20:26:19,5,32,300,100,0.3409,0.88,1.8787,250
2026-03-16,20:26:19,5,16,500,100,0.8532,0.88,3.1304,250
2026-03-16,20:26:19,3,64,800,300,0.2565,0.7057142857142857,2.0231,350
2026-03-16,20:26:19,5,16,300,100,0.8291,0.88,3.0750,250
2026-03-16,20:26:19,5,32,100,200,0.2220,0.88,1.9528,250
2026-03-16,20:26:19,3,64,700,600,0.1383,0.7057142857142857,2.0352,350
2026-03-16,20:26:20,3,64,100,1000,0.2571,0.7057142857142857,2.0346,350
2026-03-16,20:26:20,5,16,600,300,0.4211,0.88,2.1584,250
2026-03-16,20:26:20,5,32,300,200,0.3409,0.88,1.2467,250
2026-03-16,20:26:20,5,16,100,400,0.3187,0.88,2.1984,250
2026-03-16,20:26:20,5,32,400,100,0.5292,0.88,1.7445,250
2026-03-16,20:26:20,5,16,800,200,0.4989,0.88,2.1234,250
2026-03-16,20:26:20,3,64,900,400,0.2629,0.7057142857142857,1.9997,350
2026-03-16,20:26:20,5,32,200,200,0.3158,0.88,1.7933,250
2026-03-16,20:26:20,3,64,600,600,0.2490,0.7057142857142857,1.9627,350
2026-03-16,20:26:20,3,64,300,1000,0.0908,0.7057142857142857,1.9371,350
2026-03-16,20:26:20,3,64,1000,400,0.1958,0.7057142857142857,1.9592,350
2026-03-16,20:26:20,5,16,900,100,0.8853,0.88,2.9919,250
2026-03-16,20:26:20,5,32,600,100,0.2513,0.88,0.9368,250
2026-03-16,20:26:20,3,64,500,700,0.2723,0.7057142857142857,1.9204,350
2026-03-16,20:26:20,5,32,100,300,0.2220,0.88,2.0298,250
2026-03-16,20:26:20,5,16,200,200,0.8182,0.88,3.4416,250
