date,time,e,M,efc,efs,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-17,11:04:01,1,16,600,500,0.0058,0.3600,0.2736,225
2026-03-17,11:04:01,1,48,600,200,0.0032,0.3600,0.1348,225
2026-03-17,11:04:01,1,48,300,900,0.0020,0.3600,0.1531,225
2026-03-17,11:04:01,1,32,900,200,0.0061,0.3600,0.2624,225
2026-03-17,11:04:01,1,48,900,100,0.0055,0.3600,0.2425,225
2026-03-17,11:04:01,1,16,700,1000,0.0021,0.3600,0.0875,225
2026-03-17,11:04:01,1,32,500,200,0.0035,0.3600,0.1596,225
2026-03-17,11:04:01,1,32,100,1000,0.0035,0.3600,0.1669,225
2026-03-17,11:04:01,1,16,100,100,0.0032,0.3600,0.1315,225
2026-03-17,11:04:01,1,32,200,700,0.0057,0.3600,0.2773,225
2026-03-17,11:04:01,1,32,800,300,0.0035,0.3600,0.1646,225
2026-03-17,11:04:01,1,16,400,700,0.0034,0.3600,0.1665,225
2026-03-17,11:04:01,1,16,900,300,0.0059,0.3600,0.2615,225
2026-03-17,11:04:01,1,16,800,400,0.0034,0.3600,0.1685,225
2026-03-17,11:04:01,1,16,500,300,0.0033,0.3600,0.1584,225
2026-03-17,11:04:01,1,48,400,900,0.0052,0.3600,0.2518,225
2026-03-17,11:04:01,1,48,600,300,0.0032,0.3600,0.1379,225
2026-03-17,11:04:01,1,16,200,300,0.0034,0.3600,0.1656,225
2026-03-17,11:04:01,1,48,300,1000,0.0020,0.3600,0.1493,225
2026-03-17,11:04:01,1,48,800,300,0.0056,0.3600,0.2412,225
2026-03-17,11:04:01,1,16,300,200,0.0059,0.3600,0.2660,225
2026-03-17,11:04:01,1,32,300,300,0.0064,0.3600,0.2742,225
2026-03-17,11:04:01,1,32,500,300,0.0035,0.3600,0.1486,225
2026-03-17,11:04:01,1,48,200,400,0.0054,0.3600,0.2435,225
2026-03-17,11:04:01,1,32,400,200,0.0058,0.3600,0.2760,225
2026-03-17,11:04:01,1,32,200,800,0.0057,0.3600,0.1498,225
2026-03-17,11:04:01,1,48,500,100,0.0058,0.3600,0.2587,225
2026-03-17,11:04:01,1,32,800,400,0.0035,0.3600,0.1526,225
2026-03-17,11:04:01,1,16,400,800,0.0034,0.3600,0.1540,225
2026-03-17,11:04:01,1,32,700,600,0.0062,0.3600,0.2856,225
2026-03-17,11:04:01,1,16,800,500,0.0034,0.3600,0.1504,225
2026-03-17,11:04:01,1,16,600,600,0.0058,0.3600,0.2737,225
2026-03-17,11:04:01,1,16,1000,900,0.0057,0.3600,0.2836,225
2026-03-17,11:04:01,1,32,900,300,0.0061,0.3600,0.2636,225
2026-03-17,11:04:01,1,48,900,200,0.0055,0.3600,0.2574,225
2026-03-17,11:04:01,1,16,500,400,0.0033,0.3600,0.1644,225
2026-03-17,11:04:01,1,48,600,400,0.0032,0.3600,0.1549,225
2026-03-17,11:04:01,1,16,200,400,0.0034,0.3600,0.1624,225
2026-03-17,11:04:01,1,32,500,400,0.0035,0.3600,0.1383,225
2026-03-17,11:04:01,1,16,100,200,0.0032,0.3600,0.2806,225
2026-03-17,11:04:01,1,16,900,400,0.0059,0.3600,0.2704,225
2026-03-17,11:04:01,1,32,200,900,0.0057,0.3600,0.1550,225
2026-03-17,11:04:01,1,48,400,1000,0.0052,0.3600,0.2558,225
2026-03-17,11:04:01,1,32,800,500,0.0035,0.3600,0.1523,225
2026-03-17,11:04:01,1,16,800,600,0.0034,0.3600,0.1486,225
2026-03-17,11:04:01,1,16,400,900,0.0034,0.3600,0.1531,225
2026-03-17,11:04:01,1,48,800,400,0.0056,0.3600,0.2461,225
2026-03-17,11:04:01,1,32,400,300,0.0058,0.3600,0.1941,225
2026-03-17,11:04:01,1,32,500,500,0.0035,0.3600,0.0939,225
2026-03-17,11:04:01,1,16,300,300,0.0059,0.3600,0.2743,225
2026-03-17,11:04:01,1,32,300,400,0.0064,0.3600,0.2756,225
2026-03-17,11:04:01,1,16,500,500,0.0033,0.3600,0.1637,225
2026-03-17,11:04:01,1,48,600,500,0.0032,0.3600,0.1543,225
2026-03-17,11:04:01,1,48,200,500,0.0054,0.3600,0.2531,225
2026-03-17,11:04:01,1,16,200,500,0.0034,0.3600,0.1603,225
2026-03-17,11:04:01,1,48,500,200,0.0058,0.3600,0.2510,225
2026-03-17,11:04:01,1,32,600,100,0.0066,0.3600,0.2741,225
2026-03-17,11:04:01,1,32,700,700,0.0062,0.3600,0.2828,225
2026-03-17,11:04:01,1,48,900,300,0.0055,0.3600,0.2465,225
2026-03-17,11:04:01,1,32,200,1000,0.0057,0.3600,0.1579,225
2026-03-17,11:04:01,1,16,600,700,0.0058,0.3600,0.2814,225
2026-03-17,11:04:01,1,32,800,600,0.0035,0.3600,0.1529,225
2026-03-17,11:04:01,1,32,900,400,0.0061,0.3600,0.2723,225
2026-03-17,11:04:01,1,32,500,600,0.0035,0.3600,0.1148,225
2026-03-17,11:04:01,1,16,800,700,0.0034,0.3600,0.1500,225
2026-03-17,11:04:01,1,16,1000,1000,0.0057,0.3600,0.2869,225
2026-03-17,11:04:01,1,16,400,1000,0.0034,0.3600,0.1551,225
2026-03-17,11:04:01,1,32,400,400,0.0058,0.3600,0.1530,225
2026-03-17,11:04:01,1,48,600,600,0.0032,0.3600,0.1548,225
2026-03-17,11:04:01,1,16,500,600,0.0033,0.3600,0.1614,225
2026-03-17,11:04:01,1,16,100,300,0.0032,0.3600,0.2745,225
2026-03-17,11:04:01,1,16,900,500,0.0059,0.3600,0.2732,225
2026-03-17,11:04:01,1,16,200,600,0.0034,0.3600,0.1620,225
2026-03-17,11:04:01,1,48,100,100,0.0063,0.3600,0.2536,225
2026-03-17,11:04:01,1,48,800,500,0.0056,0.3600,0.2521,225
2026-03-17,11:04:01,1,32,500,700,0.0035,0.3600,0.1058,225
2026-03-17,11:04:01,1,16,800,800,0.0034,0.3600,0.1435,225
2026-03-17,11:04:01,1,32,800,700,0.0035,0.3600,0.1489,225
2026-03-17,11:04:01,1,32,300,500,0.0064,0.3600,0.2647,225
