date,time,num_index_per_subject,M,ef_construction,ef_search,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-16,20:24:43,1,16,700,500,0.0009,0.4444444444444444,0.1043,90
2026-03-16,20:24:43,1,48,900,600,0.0009,0.4444444444444444,0.0908,90
2026-03-16,20:24:43,1,32,1000,400,0.0006,0.4444444444444444,0.0599,90
2026-03-16,20:24:43,1,16,700,600,0.0009,0.4444444444444444,0.1061,90
2026-03-16,20:24:43,1,32,1000,500,0.0006,0.4444444444444444,0.0572,90
2026-03-16,20:24:43,1,48,900,700,0.0009,0.4444444444444444,0.0888,90
2026-03-16,20:24:43,1,32,1000,600,0.0006,0.4444444444444444,0.0600,90
2026-03-16,20:24:43,1,16,700,700,0.0009,0.4444444444444444,0.1046,90
2026-03-16,20:24:43,1,32,1000,700,0.0006,0.4444444444444444,0.0584,90
2026-03-16,20:24:43,1,48,900,800,0.0009,0.4444444444444444,0.0900,90
2026-03-16,20:24:43,1,32,1000,800,0.0006,0.4444444444444444,0.0565,90
2026-03-16,20:24:43,1,16,100,100,0.0009,0.4444444444444444,0.1019,90
2026-03-16,20:24:43,1,16,700,800,0.0009,0.4444444444444444,0.1041,90
2026-03-16,20:24:43,1,48,900,900,0.0009,0.4444444444444444,0.0892,90
2026-03-16,20:24:43,1,32,1000,900,0.0006,0.4444444444444444,0.0574,90
2026-03-16,20:24:43,1,32,1000,1000,0.0006,0.4444444444444444,0.0579,90
2026-03-16,20:24:43,1,16,100,200,0.0009,0.4444444444444444,0.1013,90
2026-03-16,20:24:43,1,48,900,1000,0.0009,0.4444444444444444,0.0886,90
2026-03-16,20:24:43,1,16,700,900,0.0009,0.4444444444444444,0.1049,90
2026-03-16,20:24:43,1,16,100,300,0.0009,0.4444444444444444,0.1038,90
2026-03-16,20:24:43,1,16,700,1000,0.0009,0.4444444444444444,0.1056,90
2026-03-16,20:24:43,1,16,100,400,0.0009,0.4444444444444444,0.1031,90
2026-03-16,20:24:43,1,16,100,500,0.0009,0.4444444444444444,0.1046,90
2026-03-16,20:24:43,1,48,100,100,0.0009,0.4444444444444444,0.0865,90
2026-03-16,20:24:43,1,16,100,600,0.0009,0.4444444444444444,0.1045,90
2026-03-16,20:24:43,1,48,100,200,0.0009,0.4444444444444444,0.0858,90
2026-03-16,20:24:43,1,48,100,300,0.0009,0.4444444444444444,0.0863,90
2026-03-16,20:24:43,1,16,100,700,0.0009,0.4444444444444444,0.1046,90
